# Original file: "vega_c95.fits"
# this is the vega spectrum from ATLAS12
# It covers 0.09 - 2.6 microns with uniform spacing of 0.1nm
# downloaded from here: ftp://ftp.stsci.edu/cdbs/grid/k93models/standards/
# see the readme there for more details.
#
# wavelength units are angstroms
# flux units are erg cm-2 s-1 angstrom-1

wavelength flux
1923.500 5.67193E-09
1924.500 6.17531E-09
1925.500 5.60286E-09
1926.500 4.67373E-09
1927.500 5.41902E-09
1928.500 5.73858E-09
1929.500 5.63501E-09
1930.500 4.45819E-09
1931.500 5.02201E-09
1932.500 5.64273E-09
1933.500 5.90615E-09
1934.500 5.80280E-09
1935.500 5.45521E-09
1936.500 5.29126E-09
1937.500 5.52394E-09
1938.500 5.69293E-09
1939.500 6.05788E-09
1940.500 5.58163E-09
1941.500 5.61701E-09
1942.500 6.17144E-09
1943.500 6.02447E-09
1944.500 5.78545E-09
1945.500 6.00337E-09
1946.500 5.75255E-09
1947.500 5.68662E-09
1948.500 5.35453E-09
1949.500 5.58610E-09
1950.500 5.15679E-09
1951.500 5.84850E-09
1952.500 5.36511E-09
1953.500 5.63407E-09
1954.500 5.58049E-09
1955.500 5.70443E-09
1956.500 5.76492E-09
1957.500 5.82511E-09
1958.500 5.81458E-09
1959.500 5.92832E-09
1960.500 5.83605E-09
1961.500 6.10043E-09
1962.500 5.83614E-09
1963.500 6.05035E-09
1964.500 5.65538E-09
1965.500 5.70843E-09
1966.500 5.89552E-09
1967.500 5.93242E-09
1968.500 5.04448E-09
1969.500 5.88186E-09
1970.500 5.42919E-09
1971.500 5.78587E-09
1972.500 6.14153E-09
1973.500 6.11185E-09
1974.500 5.48681E-09
1975.500 5.26588E-09
1976.500 5.95645E-09
1977.500 5.65619E-09
1978.500 5.72586E-09
1979.500 5.00393E-09
1980.500 5.49511E-09
1981.500 5.95983E-09
1982.500 5.96294E-09
1983.500 5.00490E-09
1984.500 5.45538E-09
1985.500 5.74597E-09
1986.500 5.21336E-09
1987.500 5.84736E-09
1988.500 5.76199E-09
1989.500 5.49769E-09
1990.500 5.14733E-09
1991.500 4.81289E-09
1992.500 5.94747E-09
1993.500 4.75521E-09
1994.500 5.60645E-09
1995.500 5.34217E-09
1996.500 5.69834E-09
1997.500 5.58053E-09
1998.500 6.03144E-09
1999.500 4.41766E-09
2000.500 5.35149E-09
2001.500 5.30265E-09
2002.500 6.01554E-09
2003.500 5.16249E-09
2004.500 4.78488E-09
2005.500 5.76936E-09
2006.500 4.92869E-09
2007.500 5.15251E-09
2008.500 4.95429E-09
2009.500 5.26956E-09
2010.500 5.47765E-09
2011.500 4.40307E-09
2012.500 5.13388E-09
2013.500 5.00764E-09
2014.500 5.05219E-09
2015.500 5.69968E-09
2016.500 4.75696E-09
2017.500 4.83665E-09
2018.500 5.62631E-09
2019.500 4.92659E-09
2020.500 5.62958E-09
2021.500 4.75907E-09
2022.500 4.68561E-09
2023.500 4.99253E-09
2024.500 5.17457E-09
2025.500 5.54108E-09
2026.500 4.12205E-09
2027.500 5.50366E-09
2028.500 5.37729E-09
2029.500 4.69917E-09
2030.500 5.87066E-09
2031.500 5.57536E-09
2032.500 5.15993E-09
2033.500 4.60809E-09
2034.500 5.08755E-09
2035.500 5.02586E-09
2036.500 5.45269E-09
2037.500 4.47290E-09
2038.500 5.19797E-09
2039.500 5.57635E-09
2040.500 4.70714E-09
2041.500 4.71764E-09
2042.500 5.55437E-09
2043.500 5.44933E-09
2044.500 5.33872E-09
2045.500 5.61248E-09
2046.500 5.80942E-09
2047.500 5.62442E-09
2048.500 5.58065E-09
2049.500 5.35575E-09
2050.500 5.68930E-09
2051.500 5.22194E-09
2052.500 5.64097E-09
2053.500 5.46920E-09
2054.500 5.29232E-09
2055.500 4.58902E-09
2056.500 5.04352E-09
2057.500 5.37072E-09
2058.500 4.97641E-09
2059.500 5.06396E-09
2060.500 5.59450E-09
2061.500 5.54939E-09
2062.500 4.06552E-09
2063.500 5.26138E-09
2064.500 5.00759E-09
2065.500 5.65308E-09
2066.500 4.36590E-09
2067.500 4.96600E-09
2068.500 4.71511E-09
2069.500 5.18772E-09
2070.500 5.22706E-09
2071.500 5.63184E-09
2072.500 5.10123E-09
2073.500 4.85903E-09
2074.500 5.23212E-09
2075.500 5.48457E-09
2076.500 5.23753E-09
2077.500 5.66990E-09
2078.500 5.23504E-09
2079.500 5.39855E-09
2080.500 5.18770E-09
2081.500 5.19278E-09
2082.500 5.66269E-09
2083.500 5.62326E-09
2084.500 5.07403E-09
2085.500 4.93546E-09
2086.500 5.47746E-09
2087.500 5.69202E-09
2088.500 5.09225E-09
2089.500 5.30049E-09
2090.500 5.35073E-09
2091.500 5.36617E-09
2092.500 5.04600E-09
2093.500 5.53387E-09
2094.500 4.66422E-09
2095.500 4.80463E-09
2096.500 5.63633E-09
2097.500 4.59367E-09
2098.500 4.77691E-09
2099.500 5.40346E-09
2100.500 4.86995E-09
2101.500 4.87279E-09
2102.500 5.42302E-09
2103.500 4.72914E-09
2104.500 5.24715E-09
2105.500 5.38486E-09
2106.500 5.55497E-09
2107.500 5.30820E-09
2108.500 3.87974E-09
2109.500 4.69938E-09
2110.500 5.20390E-09
2111.500 4.48058E-09
2112.500 4.95632E-09
2113.500 4.60134E-09
2114.500 4.68316E-09
2115.500 5.26866E-09
2116.500 5.46025E-09
2117.500 5.21624E-09
2118.500 5.13471E-09
2119.500 5.06762E-09
2120.500 5.43603E-09
2121.500 5.18389E-09
2122.500 5.40967E-09
2123.500 4.80029E-09
2124.500 4.90126E-09
2125.500 5.10753E-09
2126.500 4.89650E-09
2127.500 5.11713E-09
2128.500 4.93672E-09
2129.500 4.92393E-09
2130.500 4.46263E-09
2131.500 4.54494E-09
2132.500 4.83402E-09
2133.500 4.31863E-09
2134.500 3.84378E-09
2135.500 3.51269E-09
2136.500 4.43642E-09
2137.500 5.06470E-09
2138.500 4.60255E-09
2139.500 4.54575E-09
2140.500 4.10718E-09
2141.500 4.98600E-09
2142.500 4.68364E-09
2143.500 4.80467E-09
2144.500 5.32267E-09
2145.500 5.30449E-09
2146.500 4.87288E-09
2147.500 4.60996E-09
2148.500 5.06112E-09
2149.500 4.79810E-09
2150.500 5.15173E-09
2151.500 3.97867E-09
2152.500 5.48133E-09
2153.500 4.89064E-09
2154.500 4.92636E-09
2155.500 5.28159E-09
2156.500 4.81585E-09
2157.500 5.25470E-09
2158.500 4.90872E-09
2159.500 4.10603E-09
2160.500 4.92202E-09
2161.500 4.40917E-09
2162.500 4.68780E-09
2163.500 4.97792E-09
2164.500 5.06130E-09
2165.500 4.67887E-09
2166.500 4.65774E-09
2167.500 4.36017E-09
2168.500 4.35834E-09
2169.500 4.20878E-09
2170.500 4.80876E-09
2171.500 4.24117E-09
2172.500 5.00772E-09
2173.500 4.61187E-09
2174.500 4.54899E-09
2175.500 3.77602E-09
2176.500 4.65038E-09
2177.500 4.24089E-09
2178.500 4.55199E-09
2179.500 5.21965E-09
2180.500 3.92502E-09
2181.500 4.99946E-09
2182.500 5.12911E-09
2183.500 5.09101E-09
2184.500 4.34214E-09
2185.500 4.80098E-09
2186.500 4.46911E-09
2187.500 4.36240E-09
2188.500 3.95275E-09
2189.500 4.74843E-09
2190.500 4.85065E-09
2191.500 4.79541E-09
2192.500 4.28089E-09
2193.500 4.80911E-09
2194.500 4.66656E-09
2195.500 5.23277E-09
2196.500 4.91394E-09
2197.500 5.17281E-09
2198.500 4.94037E-09
2199.500 4.86568E-09
2200.500 5.02377E-09
2201.500 4.59040E-09
2202.500 4.41634E-09
2203.500 5.13889E-09
2204.500 4.89713E-09
2205.500 4.78869E-09
2206.500 4.17339E-09
2207.500 4.42356E-09
2208.500 4.81074E-09
2209.500 4.20332E-09
2210.500 4.32606E-09
2211.500 3.69048E-09
2212.500 4.21576E-09
2213.500 4.80098E-09
2214.500 3.89888E-09
2215.500 4.30383E-09
2216.500 4.89907E-09
2217.500 3.66063E-09
2218.500 4.19322E-09
2219.500 5.01087E-09
2220.500 4.16786E-09
2221.500 4.00063E-09
2222.500 5.04998E-09
2223.500 4.15989E-09
2224.500 4.33846E-09
2225.500 3.71914E-09
2226.500 4.33374E-09
2227.500 4.33004E-09
2228.500 4.01873E-09
2229.500 4.43351E-09
2230.500 4.75585E-09
2231.500 4.69911E-09
2232.500 4.21936E-09
2233.500 4.75529E-09
2234.500 4.69381E-09
2235.500 4.87566E-09
2236.500 4.91625E-09
2237.500 4.66327E-09
2238.500 4.44729E-09
2239.500 4.55478E-09
2240.500 4.99622E-09
2241.500 4.56418E-09
2242.500 3.65226E-09
2243.500 4.29842E-09
2244.500 4.09520E-09
2245.500 4.00470E-09
2246.500 4.52046E-09
2247.500 4.19077E-09
2248.500 4.21836E-09
2249.500 3.75137E-09
2250.500 4.06595E-09
2251.500 4.44644E-09
2252.500 4.22301E-09
2253.500 4.23526E-09
2254.500 3.86354E-09
2255.500 3.93386E-09
2256.500 3.54015E-09
2257.500 4.32201E-09
2258.500 3.95909E-09
2259.500 4.88640E-09
2260.500 3.38478E-09
2261.500 4.34621E-09
2262.500 4.74580E-09
2263.500 4.16821E-09
2264.500 4.93061E-09
2265.500 3.83410E-09
2266.500 3.74054E-09
2267.500 4.50854E-09
2268.500 3.96190E-09
2269.500 3.80145E-09
2270.500 4.46505E-09
2271.500 4.93522E-09
2272.500 4.26147E-09
2273.500 4.90434E-09
2274.500 4.50197E-09
2275.500 4.38353E-09
2276.500 4.08631E-09
2277.500 3.66322E-09
2278.500 4.57698E-09
2279.500 4.12631E-09
2280.500 4.10112E-09
2281.500 4.75033E-09
2282.500 4.88597E-09
2283.500 4.62838E-09
2284.500 3.53760E-09
2285.500 4.95968E-09
2286.500 4.40252E-09
2287.500 4.38690E-09
2288.500 4.59834E-09
2289.500 4.69529E-09
2290.500 4.82065E-09
2291.500 4.82804E-09
2292.500 4.58988E-09
2293.500 4.19817E-09
2294.500 4.17271E-09
2295.500 4.38135E-09
2296.500 4.69513E-09
2297.500 3.09091E-09
2298.500 3.66255E-09
2299.500 3.92826E-09
2300.500 3.87422E-09
2301.500 4.49038E-09
2302.500 4.49929E-09
2303.500 4.01535E-09
2304.500 3.95044E-09
2305.500 4.02381E-09
2306.500 4.62325E-09
2307.500 4.37936E-09
2308.500 3.94194E-09
2309.500 4.23228E-09
2310.500 4.72527E-09
2311.500 4.17258E-09
2312.500 3.69923E-09
2313.500 3.66930E-09
2314.500 3.59810E-09
2315.500 4.15057E-09
2316.500 4.09746E-09
2317.500 4.55331E-09
2318.500 4.24227E-09
2319.500 3.86303E-09
2320.500 3.80007E-09
2321.500 4.36337E-09
2322.500 4.19623E-09
2323.500 4.41443E-09
2324.500 4.56190E-09
2325.500 4.06030E-09
2326.500 3.30956E-09
2327.500 4.01572E-09
2328.500 3.30858E-09
2329.500 4.60017E-09
2330.500 4.06597E-09
2331.500 3.84866E-09
2332.500 3.91987E-09
2333.500 3.52972E-09
2334.500 3.87285E-09
2335.500 3.76073E-09
2336.500 4.40834E-09
2337.500 3.83814E-09
2338.500 3.20930E-09
2339.500 4.47492E-09
2340.500 4.09034E-09
2341.500 3.27887E-09
2342.500 4.14857E-09
2343.500 4.43748E-09
2344.500 2.04889E-09
2345.500 3.43551E-09
2346.500 3.57005E-09
2347.500 4.00219E-09
2348.500 2.90538E-09
2349.500 3.82245E-09
2350.500 4.34963E-09
2351.500 4.00917E-09
2352.500 4.32742E-09
2353.500 4.49160E-09
2354.500 3.75968E-09
2355.500 3.21903E-09
2356.500 4.10208E-09
2357.500 3.76588E-09
2358.500 4.52058E-09
2359.500 3.71272E-09
2360.500 2.89248E-09
2361.500 3.38928E-09
2362.500 3.37395E-09
2363.500 4.57568E-09
2364.500 3.28798E-09
2365.500 3.34660E-09
2366.500 4.07698E-09
2367.500 3.30284E-09
2368.500 4.34221E-09
2369.500 3.50266E-09
2370.500 3.81346E-09
2371.500 3.82394E-09
2372.500 4.28057E-09
2373.500 3.73336E-09
2374.500 3.43443E-09
2375.500 3.48632E-09
2376.500 3.94786E-09
2377.500 4.22985E-09
2378.500 4.50614E-09
2379.500 2.78211E-09
2380.500 3.87278E-09
2381.500 3.33949E-09
2382.500 2.19678E-09
2383.500 2.23299E-09
2384.500 4.06014E-09
2385.500 3.44835E-09
2386.500 4.68734E-09
2387.500 3.76284E-09
2388.500 3.28878E-09
2389.500 2.62622E-09
2390.500 3.60283E-09
2391.500 3.90619E-09
2392.500 3.62213E-09
2393.500 4.25893E-09
2394.500 4.14876E-09
2395.500 3.19817E-09
2396.500 2.22563E-09
2397.500 4.17546E-09
2398.500 4.16587E-09
2399.500 3.37365E-09
2400.500 3.08630E-09
2401.500 4.12826E-09
2402.500 3.62341E-09
2403.500 3.75474E-09
2404.500 3.94691E-09
2405.500 2.12061E-09
2406.500 3.78251E-09
2407.500 2.81265E-09
2408.500 3.80244E-09
2409.500 4.01784E-09
2410.500 3.71378E-09
2411.500 1.91415E-09
2412.500 3.97329E-09
2413.500 4.09656E-09
2414.500 3.11714E-09
2415.500 4.01356E-09
2416.500 3.63232E-09
2417.500 3.75378E-09
2418.500 3.62231E-09
2419.500 4.03186E-09
2420.500 3.93272E-09
2421.500 4.45297E-09
2422.500 4.45408E-09
2423.500 3.65626E-09
2424.500 3.52109E-09
2425.500 3.45728E-09
2426.500 3.68331E-09
2427.500 4.22630E-09
2428.500 3.90407E-09
2429.500 2.82987E-09
2430.500 3.06295E-09
2431.500 4.12091E-09
2432.500 4.33758E-09
2433.500 3.25908E-09
2434.500 3.65479E-09
2435.500 2.72351E-09
2436.500 4.09454E-09
2437.500 3.24488E-09
2438.500 3.51418E-09
2439.500 4.35995E-09
2440.500 3.63594E-09
2441.500 4.04479E-09
2442.500 4.33590E-09
2443.500 4.23468E-09
2444.500 4.08895E-09
2445.500 3.39630E-09
2446.500 3.14408E-09
2447.500 3.70106E-09
2448.500 3.68378E-09
2449.500 4.28891E-09
2450.500 2.98329E-09
2451.500 3.59637E-09
2452.500 4.02338E-09
2453.500 3.81698E-09
2454.500 3.38672E-09
2455.500 4.10173E-09
2456.500 3.98312E-09
2457.500 4.01478E-09
2458.500 3.95921E-09
2459.500 3.36367E-09
2460.500 4.17211E-09
2461.500 3.90124E-09
2462.500 3.34969E-09
2463.500 3.83301E-09
2464.500 3.15023E-09
2465.500 3.60553E-09
2466.500 3.93318E-09
2467.500 3.18438E-09
2468.500 4.10630E-09
2469.500 3.85028E-09
2470.500 3.53106E-09
2471.500 3.37039E-09
2472.500 3.72521E-09
2473.500 2.89790E-09
2474.500 3.97778E-09
2475.500 3.42424E-09
2476.500 4.18406E-09
2477.500 3.84491E-09
2478.500 3.39926E-09
2479.500 3.12838E-09
2480.500 3.17606E-09
2481.500 4.07137E-09
2482.500 3.85642E-09
2483.500 3.42489E-09
2484.500 3.26479E-09
2485.500 3.47966E-09
2486.500 4.19441E-09
2487.500 3.65339E-09
2488.500 4.00576E-09
2489.500 4.13745E-09
2490.500 3.32203E-09
2491.500 2.81615E-09
2492.500 3.84590E-09
2493.500 3.34463E-09
2494.500 3.34940E-09
2495.500 4.25484E-09
2496.500 4.14021E-09
2497.500 4.29271E-09
2498.500 3.41229E-09
2499.500 3.29316E-09
2500.500 4.54649E-09
2501.500 3.89687E-09
2502.500 4.34065E-09
2503.500 4.08944E-09
2504.500 3.23093E-09
2505.500 4.14223E-09
2506.500 3.75571E-09
2507.500 3.32776E-09
2508.500 3.89823E-09
2509.500 3.97916E-09
2510.500 3.89350E-09
2511.500 3.63629E-09
2512.500 3.35378E-09
2513.500 3.69089E-09
2514.500 4.12782E-09
2515.500 3.20873E-09
2516.500 3.86867E-09
2517.500 3.61373E-09
2518.500 3.81970E-09
2519.500 3.56653E-09
2520.500 4.01934E-09
2521.500 3.23786E-09
2522.500 3.45610E-09
2523.500 3.75125E-09
2524.500 3.86110E-09
2525.500 3.50635E-09
2526.500 2.61238E-09
2527.500 3.05405E-09
2528.500 3.57466E-09
2529.500 3.07254E-09
2530.500 2.72054E-09
2531.500 3.70748E-09
2532.500 3.99486E-09
2533.500 4.28506E-09
2534.500 3.58995E-09
2535.500 3.52960E-09
2536.500 3.11789E-09
2537.500 2.98722E-09
2538.500 3.73358E-09
2539.500 1.85472E-09
2540.500 3.62320E-09
2541.500 3.03391E-09
2542.500 3.64576E-09
2543.500 3.38250E-09
2544.500 3.54175E-09
2545.500 3.47131E-09
2546.500 3.11440E-09
2547.500 3.83030E-09
2548.500 3.58084E-09
2549.500 2.26150E-09
2550.500 2.44867E-09
2551.500 3.16915E-09
2552.500 3.89188E-09
2553.500 4.17330E-09
2554.500 3.83411E-09
2555.500 3.76655E-09
2556.500 3.47594E-09
2557.500 3.48969E-09
2558.500 3.75522E-09
2559.500 4.00039E-09
2560.500 3.11330E-09
2561.500 3.58795E-09
2562.500 3.57944E-09
2563.500 3.37045E-09
2564.500 2.79172E-09
2565.500 4.22046E-09
2566.500 4.09202E-09
2567.500 3.11642E-09
2568.500 4.26031E-09
2569.500 3.65113E-09
2570.500 4.08567E-09
2571.500 3.70672E-09
2572.500 3.89459E-09
2573.500 3.83180E-09
2574.500 3.90833E-09
2575.500 3.64367E-09
2576.500 3.73610E-09
2577.500 3.76528E-09
2578.500 3.55594E-09
2579.500 3.80274E-09
2580.500 4.06040E-09
2581.500 3.87767E-09
2582.500 4.26691E-09
2583.500 3.10544E-09
2584.500 3.96685E-09
2585.500 4.11933E-09
2586.500 2.71015E-09
2587.500 4.19307E-09
2588.500 3.61136E-09
2589.500 3.93897E-09
2590.500 4.08739E-09
2591.500 3.80456E-09
2592.500 3.58315E-09
2593.500 3.92683E-09
2594.500 3.56615E-09
2595.500 3.88915E-09
2596.500 3.95111E-09
2597.500 4.26984E-09
2598.500 3.83404E-09
2599.500 2.47607E-09
2600.500 2.48095E-09
2601.500 4.05429E-09
2602.500 4.23201E-09
2603.500 4.16968E-09
2604.500 3.97279E-09
2605.500 3.88557E-09
2606.500 2.92399E-09
2607.500 2.58091E-09
2608.500 3.74068E-09
2609.500 3.69826E-09
2610.500 3.47926E-09
2611.500 3.65276E-09
2612.500 2.81206E-09
2613.500 4.12137E-09
2614.500 2.96968E-09
2615.500 3.65427E-09
2616.500 3.98946E-09
2617.500 4.15049E-09
2618.500 3.00133E-09
2619.500 3.52912E-09
2620.500 3.94557E-09
2621.500 3.40228E-09
2622.500 3.65726E-09
2623.500 4.04476E-09
2624.500 3.81795E-09
2625.500 4.18367E-09
2626.500 2.87511E-09
2627.500 3.74580E-09
2628.500 4.09549E-09
2629.500 3.28636E-09
2630.500 3.49120E-09
2631.500 3.02450E-09
2632.500 2.80136E-09
2633.500 3.67439E-09
2634.500 4.22465E-09
2635.500 4.25820E-09
2636.500 3.90524E-09
2637.500 4.14367E-09
2638.500 3.52995E-09
2639.500 4.24698E-09
2640.500 3.81247E-09
2641.500 4.07340E-09
2642.500 3.88116E-09
2643.500 4.28273E-09
2644.500 4.10937E-09
2645.500 4.00956E-09
2646.500 4.01756E-09
2647.500 4.16321E-09
2648.500 4.24187E-09
2649.500 4.07453E-09
2650.500 4.19713E-09
2651.500 3.99343E-09
2652.500 4.01405E-09
2653.500 4.03431E-09
2654.500 3.92924E-09
2655.500 4.13983E-09
2656.500 3.91270E-09
2657.500 4.24734E-09
2658.500 4.01683E-09
2659.500 3.60687E-09
2660.500 4.17160E-09
2661.500 3.99885E-09
2662.500 3.74146E-09
2663.500 4.01497E-09
2664.500 3.24790E-09
2665.500 3.67602E-09
2666.500 3.77208E-09
2667.500 3.30517E-09
2668.500 4.09301E-09
2669.500 3.64924E-09
2670.500 3.94797E-09
2671.500 4.12255E-09
2672.500 3.60301E-09
2673.500 3.48269E-09
2674.500 4.14637E-09
2675.500 3.99212E-09
2676.500 4.03720E-09
2677.500 3.77545E-09
2678.500 4.09548E-09
2679.500 3.69610E-09
2680.500 4.04667E-09
2681.500 3.70948E-09
2682.500 4.17961E-09
2683.500 3.83176E-09
2684.500 4.17859E-09
2685.500 3.54906E-09
2686.500 3.89622E-09
2687.500 3.72763E-09
2688.500 4.01063E-09
2689.500 3.67838E-09
2690.500 3.90470E-09
2691.500 3.66192E-09
2692.500 3.86434E-09
2693.500 3.41534E-09
2694.500 3.71506E-09
2695.500 4.01336E-09
2696.500 4.02391E-09
2697.500 4.11813E-09
2698.500 3.25218E-09
2699.500 3.28191E-09
2700.500 4.17899E-09
2701.500 3.73241E-09
2702.500 3.80020E-09
2703.500 4.13480E-09
2704.500 3.28356E-09
2705.500 3.90632E-09
2706.500 3.75189E-09
2707.500 3.60663E-09
2708.500 4.05346E-09
2709.500 3.38342E-09
2710.500 3.51417E-09
2711.500 3.60682E-09
2712.500 3.47239E-09
2713.500 3.65176E-09
2714.500 4.15062E-09
2715.500 3.51268E-09
2716.500 3.87729E-09
2717.500 3.33245E-09
2718.500 3.62820E-09
2719.500 3.36143E-09
2720.500 3.51402E-09
2721.500 3.75934E-09
2722.500 3.64693E-09
2723.500 3.94010E-09
2724.500 3.53494E-09
2725.500 3.53487E-09
2726.500 3.98720E-09
2727.500 3.83852E-09
2728.500 2.92858E-09
2729.500 3.65592E-09
2730.500 4.05814E-09
2731.500 3.61886E-09
2732.500 3.88878E-09
2733.500 3.85084E-09
2734.500 3.89719E-09
2735.500 3.98667E-09
2736.500 3.95811E-09
2737.500 3.37863E-09
2738.500 3.70968E-09
2739.500 4.05024E-09
2740.500 2.71255E-09
2741.500 4.10572E-09
2742.500 3.32366E-09
2743.500 3.38067E-09
2744.500 3.11672E-09
2745.500 3.62275E-09
2746.500 3.86911E-09
2747.500 2.12572E-09
2748.500 3.93913E-09
2749.500 3.37677E-09
2750.500 2.30367E-09
2751.500 3.34526E-09
2752.500 3.52799E-09
2753.500 4.01596E-09
2754.500 3.37440E-09
2755.500 3.65295E-09
2756.500 2.80185E-09
2757.500 3.33811E-09
2758.500 3.78443E-09
2759.500 3.90440E-09
2760.500 3.33885E-09
2761.500 3.90274E-09
2762.500 3.47181E-09
2763.500 3.35460E-09
2764.500 3.62675E-09
2765.500 3.79286E-09
2766.500 3.66098E-09
2767.500 3.57058E-09
2768.500 3.50108E-09
2769.500 3.12116E-09
2770.500 3.60892E-09
2771.500 3.68437E-09
2772.500 3.71828E-09
2773.500 3.70555E-09
2774.500 3.96057E-09
2775.500 3.67072E-09
2776.500 3.78048E-09
2777.500 3.54522E-09
2778.500 3.64126E-09
2779.500 3.76263E-09
2780.500 3.11893E-09
2781.500 3.70636E-09
2782.500 3.82348E-09
2783.500 3.48763E-09
2784.500 3.49661E-09
2785.500 3.60336E-09
2786.500 3.71539E-09
2787.500 3.98821E-09
2788.500 3.57423E-09
2789.500 3.97828E-09
2790.500 3.92881E-09
2791.500 3.22363E-09
2792.500 3.71776E-09
2793.500 3.76312E-09
2794.500 3.10755E-09
2795.500 2.32168E-09
2796.500 1.08109E-09
2797.500 2.69986E-09
2798.500 2.77819E-09
2799.500 3.56980E-09
2800.500 3.41347E-09
2801.500 3.46206E-09
2802.500 3.10802E-09
2803.500 1.26851E-09
2804.500 2.83611E-09
2805.500 3.59383E-09
2806.500 3.47738E-09
2807.500 3.83503E-09
2808.500 3.96264E-09
2809.500 3.98029E-09
2810.500 3.81409E-09
2811.500 3.80160E-09
2812.500 3.70445E-09
2813.500 3.65981E-09
2814.500 3.63740E-09
2815.500 3.91490E-09
2816.500 4.00393E-09
2817.500 3.65238E-09
2818.500 3.87148E-09
2819.500 3.82808E-09
2820.500 3.92870E-09
2821.500 3.99417E-09
2822.500 3.82965E-09
2823.500 3.71061E-09
2824.500 3.76816E-09
2825.500 3.97348E-09
2826.500 3.41193E-09
2827.500 4.01122E-09
2828.500 3.62139E-09
2829.500 3.56266E-09
2830.500 3.99892E-09
2831.500 3.30057E-09
2832.500 3.56300E-09
2833.500 3.57391E-09
2834.500 3.85209E-09
2835.500 3.85171E-09
2836.500 3.34542E-09
2837.500 3.64906E-09
2838.500 3.71916E-09
2839.500 3.75953E-09
2840.500 3.32410E-09
2841.500 3.04128E-09
2842.500 3.75334E-09
2843.500 3.78285E-09
2844.500 3.11822E-09
2845.500 3.90509E-09
2846.500 3.51128E-09
2847.500 3.83115E-09
2848.500 3.48903E-09
2849.500 3.58032E-09
2850.500 3.34463E-09
2851.500 3.83971E-09
2852.500 2.92662E-09
2853.500 3.67499E-09
2854.500 3.72932E-09
2855.500 3.85223E-09
2856.500 3.38513E-09
2857.500 3.20235E-09
2858.500 3.54893E-09
2859.500 3.12627E-09
2860.500 3.99791E-09
2861.500 3.63445E-09
2862.500 3.78854E-09
2863.500 3.55397E-09
2864.500 3.67307E-09
2865.500 3.49995E-09
2866.500 3.58472E-09
2867.500 3.39339E-09
2868.500 3.66540E-09
2869.500 3.46517E-09
2870.500 3.61254E-09
2871.500 3.37968E-09
2872.500 3.89844E-09
2873.500 3.55849E-09
2874.500 3.27172E-09
2875.500 3.71584E-09
2876.500 3.41266E-09
2877.500 3.31186E-09
2878.500 3.55546E-09
2879.500 3.72925E-09
2880.500 3.53303E-09
2881.500 3.34216E-09
2882.500 3.47880E-09
2883.500 3.89918E-09
2884.500 3.47679E-09
2885.500 3.76973E-09
2886.500 3.80197E-09
2887.500 3.78642E-09
2888.500 3.46408E-09
2889.500 3.58342E-09
2890.500 3.29755E-09
2891.500 3.75718E-09
2892.500 3.63198E-09
2893.500 3.33771E-09
2894.500 3.71669E-09
2895.500 3.34484E-09
2896.500 3.71603E-09
2897.500 3.46519E-09
2898.500 3.47116E-09
2899.500 3.54231E-09
2900.500 3.79793E-09
2901.500 3.84121E-09
2902.500 3.89333E-09
2903.500 3.66924E-09
2904.500 3.81829E-09
2905.500 3.90666E-09
2906.500 3.68107E-09
2907.500 3.80958E-09
2908.500 3.62978E-09
2909.500 3.72993E-09
2910.500 3.78072E-09
2911.500 3.66181E-09
2912.500 3.78989E-09
2913.500 3.86923E-09
2914.500 3.79599E-09
2915.500 3.90277E-09
2916.500 3.72994E-09
2917.500 3.69904E-09
2918.500 3.62172E-09
2919.500 3.89648E-09
2920.500 3.90260E-09
2921.500 3.80087E-09
2922.500 3.44647E-09
2923.500 3.88637E-09
2924.500 3.31470E-09
2925.500 3.76887E-09
2926.500 3.83985E-09
2927.500 3.29370E-09
2928.500 3.76224E-09
2929.500 3.15630E-09
2930.500 3.74020E-09
2931.500 3.63627E-09
2932.500 3.81707E-09
2933.500 3.47973E-09
2934.500 3.71179E-09
2935.500 3.68100E-09
2936.500 3.73906E-09
2937.500 3.23250E-09
2938.500 3.87419E-09
2939.500 3.82846E-09
2940.500 3.30039E-09
2941.500 3.79808E-09
2942.500 3.55937E-09
2943.500 3.66426E-09
2944.500 3.80629E-09
2945.500 3.37882E-09
2946.500 3.67892E-09
2947.500 3.71363E-09
2948.500 3.26096E-09
2949.500 3.80227E-09
2950.500 3.42253E-09
2951.500 3.73663E-09
2952.500 3.66721E-09
2953.500 3.85561E-09
2954.500 2.99660E-09
2955.500 3.78471E-09
2956.500 3.83815E-09
2957.500 3.79699E-09
2958.500 3.69329E-09
2959.500 3.77021E-09
2960.500 3.48816E-09
2961.500 3.85617E-09
2962.500 3.49866E-09
2963.500 3.84937E-09
2964.500 3.73431E-09
2965.500 3.08999E-09
2966.500 3.58078E-09
2967.500 3.65097E-09
2968.500 3.72479E-09
2969.500 3.69492E-09
2970.500 3.49603E-09
2971.500 3.31464E-09
2972.500 3.62439E-09
2973.500 3.73664E-09
2974.500 3.63778E-09
2975.500 3.84669E-09
2976.500 3.60487E-09
2977.500 3.60826E-09
2978.500 3.82706E-09
2979.500 3.70762E-09
2980.500 3.33526E-09
2981.500 3.71135E-09
2982.500 3.53667E-09
2983.500 3.70137E-09
2984.500 3.66524E-09
2985.500 3.27338E-09
2986.500 3.21369E-09
